,1GuestRoom,timestamp
535,18.8,2022-01-13 14:26:48.595000+01:00
536,18.8,2022-01-13 14:43:12.322000+01:00
537,18.75,2022-01-13 14:57:29.077000+01:00
538,18.8,2022-01-13 15:13:52.676000+01:00
539,18.8,2022-01-13 15:30:16.660000+01:00
540,18.75,2022-01-13 15:46:40.744000+01:00
541,18.75,2022-01-13 16:03:04.982000+01:00
542,18.75,2022-01-13 16:17:22.604000+01:00
543,18.75,2022-01-13 16:33:48.061000+01:00
544,18.7,2022-01-13 16:48:04.816000+01:00
545,18.65,2022-01-13 17:04:27.643000+01:00
546,18.6,2022-01-13 17:18:45.294000+01:00
547,18.5,2022-01-13 17:35:10.021000+01:00
548,18.5,2022-01-13 17:51:35.162000+01:00
549,18.45,2022-01-13 18:08:00.285000+01:00
550,18.45,2022-01-13 18:24:25.514000+01:00
551,18.45,2022-01-13 18:38:43.244000+01:00
552,18.4,2022-01-13 18:55:07.891000+01:00
553,18.4,2022-01-13 19:11:33.125000+01:00
554,18.3,2022-01-13 19:25:51.215000+01:00
555,18.3,2022-01-13 19:42:18.635000+01:00
556,18.4,2022-01-13 19:58:41.958000+01:00
557,18.75,2022-01-13 20:12:59.688000+01:00
558,19.0,2022-01-13 20:29:23.523000+01:00
559,19.15,2022-01-13 20:45:46.712000+01:00
560,19.3,2022-01-13 21:02:09.251000+01:00
561,19.4,2022-01-13 21:18:31.361000+01:00
562,19.55,2022-01-13 21:34:53.095000+01:00
563,19.65,2022-01-13 21:49:07.930000+01:00
564,19.7,2022-01-13 22:05:28.904000+01:00
565,19.7,2022-01-13 22:21:49.937000+01:00
566,19.75,2022-01-13 22:38:10.903000+01:00
567,19.85,2022-01-13 22:54:31.719000+01:00
568,19.8,2022-01-13 23:10:52.369000+01:00
569,19.85,2022-01-13 23:27:12.961000+01:00
570,19.75,2022-01-13 23:43:33.917000+01:00
571,19.75,2022-01-13 23:59:55.032000+01:00
572,19.75,2022-01-14 00:16:16.031000+01:00
573,19.8,2022-01-14 00:32:37.036000+01:00
574,19.8,2022-01-14 00:48:57.813000+01:00
575,19.85,2022-01-14 01:05:18.749000+01:00
576,19.8,2022-01-14 01:21:39.559000+01:00
577,19.8,2022-01-14 01:38:00.284000+01:00
578,19.75,2022-01-14 01:54:20.979000+01:00
579,19.8,2022-01-14 02:10:41.511000+01:00
580,19.8,2022-01-14 02:27:02.196000+01:00
581,19.75,2022-01-14 02:43:23.133000+01:00
582,19.85,2022-01-14 02:59:43.934000+01:00
583,19.85,2022-01-14 03:16:04.690000+01:00
584,19.8,2022-01-14 03:32:25.539000+01:00
585,19.7,2022-01-14 03:48:46.500000+01:00
586,19.7,2022-01-14 04:05:07.575000+01:00
587,19.7,2022-01-14 04:21:28.761000+01:00
588,19.75,2022-01-14 04:37:49.867000+01:00
589,19.7,2022-01-14 04:54:11.237000+01:00
590,19.7,2022-01-14 05:10:32.641000+01:00
591,19.65,2022-01-14 05:26:53.952000+01:00
592,19.6,2022-01-14 05:43:15.278000+01:00
593,19.6,2022-01-14 05:59:36.981000+01:00
594,19.6,2022-01-14 06:15:58.709000+01:00
595,19.7,2022-01-14 06:32:20.360000+01:00
596,19.8,2022-01-14 06:48:41.472000+01:00
597,19.7,2022-01-14 07:05:02.490000+01:00
598,19.7,2022-01-14 07:21:26.197000+01:00
599,19.7,2022-01-14 07:37:45.327000+01:00
600,19.75,2022-01-14 07:54:06.916000+01:00
601,19.75,2022-01-14 08:10:28.411000+01:00
602,19.6,2022-01-14 08:26:50.200000+01:00
603,19.45,2022-01-14 08:43:12.320000+01:00
604,19.4,2022-01-14 08:57:27.803000+01:00
605,19.25,2022-01-14 09:13:50.128000+01:00
606,19.15,2022-01-14 09:30:13.113000+01:00
607,19.1,2022-01-14 09:46:36.354000+01:00
608,19.0,2022-01-14 10:03:00.245000+01:00
609,19.0,2022-01-14 10:19:23.368000+01:00
610,18.95,2022-01-14 10:35:47.076000+01:00
611,18.95,2022-01-14 10:52:10.906000+01:00
612,18.95,2022-01-14 11:08:34.984000+01:00
613,18.95,2022-01-14 11:24:58.638000+01:00
614,18.95,2022-01-14 11:41:22.387000+01:00
615,18.9,2022-01-14 11:57:46.269000+01:00
616,18.9,2022-01-14 12:12:03.350000+01:00
617,18.85,2022-01-14 12:28:26.988000+01:00
618,18.85,2022-01-14 12:44:51.049000+01:00
619,18.85,2022-01-14 13:01:15.126000+01:00
620,18.85,2022-01-14 13:17:39.314000+01:00
621,18.75,2022-01-14 13:34:05.623000+01:00
622,18.8,2022-01-14 13:50:27.773000+01:00
623,18.85,2022-01-14 14:06:54.382000+01:00
624,18.85,2022-01-14 14:21:09.601000+01:00
625,18.85,2022-01-14 14:37:34.315000+01:00
626,18.85,2022-01-14 14:53:57.813000+01:00
627,18.9,2022-01-14 15:10:21.563000+01:00
628,18.8,2022-01-14 15:26:45.514000+01:00
629,18.65,2022-01-14 15:41:02.806000+01:00
630,18.55,2022-01-14 15:57:29.990000+01:00
631,18.45,2022-01-14 16:13:54.342000+01:00
632,18.35,2022-01-14 16:28:11.281000+01:00
633,18.25,2022-01-14 16:44:36.356000+01:00
634,18.25,2022-01-14 16:58:55.018000+01:00
635,18.2,2022-01-14 17:15:20.833000+01:00
636,18.25,2022-01-14 17:31:46.941000+01:00
637,18.25,2022-01-14 17:48:13.310000+01:00
638,18.25,2022-01-14 18:02:32.095000+01:00
639,18.25,2022-01-14 18:18:58.060000+01:00
640,18.3,2022-01-14 18:33:16.952000+01:00
641,18.3,2022-01-14 18:49:42.935000+01:00
642,18.3,2022-01-14 19:04:01.366000+01:00
643,18.35,2022-01-14 19:20:26.765000+01:00
644,18.4,2022-01-14 19:36:52.562000+01:00
645,18.35,2022-01-14 19:51:11.017000+01:00
646,18.35,2022-01-14 20:07:36.305000+01:00
647,18.3,2022-01-14 20:24:02.113000+01:00
648,18.35,2022-01-14 20:38:20.627000+01:00
649,18.45,2022-01-14 20:54:46.092000+01:00
650,18.5,2022-01-14 21:11:11.013000+01:00
651,18.55,2022-01-14 21:27:36.018000+01:00
652,18.55,2022-01-14 21:44:01.077000+01:00
653,18.65,2022-01-14 22:00:26.043000+01:00
654,18.7,2022-01-14 22:16:50.753000+01:00
655,18.75,2022-01-14 22:33:15.453000+01:00
656,18.75,2022-01-14 22:49:40.001000+01:00
657,18.85,2022-01-14 23:06:04.478000+01:00
658,18.8,2022-01-14 23:22:28.904000+01:00
659,18.8,2022-01-14 23:36:46.099000+01:00
660,18.75,2022-01-14 23:53:10.262000+01:00
661,18.75,2022-01-15 00:09:34.606000+01:00
662,18.75,2022-01-15 00:23:51.856000+01:00
663,18.75,2022-01-15 00:40:15.881000+01:00
664,18.75,2022-01-15 00:56:40.118000+01:00
665,18.7,2022-01-15 01:13:04.324000+01:00
666,18.6,2022-01-15 01:29:28.950000+01:00
667,18.6,2022-01-15 01:45:53.962000+01:00
668,18.45,2022-01-15 02:02:19.267000+01:00
669,18.45,2022-01-15 02:18:44.626000+01:00
670,18.35,2022-01-15 02:35:10.190000+01:00
671,18.3,2022-01-15 02:51:35.707000+01:00
672,18.25,2022-01-15 03:08:01.275000+01:00
673,18.2,2022-01-15 03:24:27.052000+01:00
674,18.15,2022-01-15 03:40:53.271000+01:00
675,18.15,2022-01-15 03:57:19.585000+01:00
676,18.1,2022-01-15 04:13:45.947000+01:00
677,18.0,2022-01-15 04:30:12.539000+01:00
678,18.0,2022-01-15 04:46:39.184000+01:00
679,18.0,2022-01-15 05:03:05.871000+01:00
680,17.95,2022-01-15 05:19:32.931000+01:00
681,17.9,2022-01-15 05:36:00.189000+01:00
682,17.85,2022-01-15 05:50:20.008000+01:00
683,17.85,2022-01-15 06:06:47.122000+01:00
684,17.95,2022-01-15 06:23:14.278000+01:00
685,18.0,2022-01-15 06:39:41.100000+01:00
686,18.05,2022-01-15 06:56:07.875000+01:00
687,18.05,2022-01-15 07:12:34.740000+01:00
688,18.15,2022-01-15 07:29:01.347000+01:00
689,18.25,2022-01-15 07:43:20.095000+01:00
690,18.4,2022-01-15 07:59:45.415000+01:00
691,18.35,2022-01-15 08:16:10.971000+01:00
692,18.2,2022-01-15 08:32:36.893000+01:00
693,18.1,2022-01-15 08:46:55.843000+01:00
694,17.9,2022-01-15 09:03:22.296000+01:00
695,17.75,2022-01-15 09:17:42.034000+01:00
696,17.65,2022-01-15 09:34:09.353000+01:00
697,17.5,2022-01-15 09:48:30.895000+01:00
698,17.4,2022-01-15 10:04:57.670000+01:00
699,17.35,2022-01-15 10:19:18.713000+01:00
700,17.35,2022-01-15 10:35:47.387000+01:00
701,17.2,2022-01-15 10:50:09.273000+01:00
702,17.15,2022-01-15 11:06:38.348000+01:00
703,17.05,2022-01-15 11:21:00.499000+01:00
704,16.95,2022-01-15 11:37:30.548000+01:00
705,16.95,2022-01-15 11:51:53.061000+01:00
706,16.95,2022-01-15 12:08:23.572000+01:00
707,16.85,2022-01-15 12:22:46.316000+01:00
708,16.75,2022-01-15 12:39:17.161000+01:00
709,16.75,2022-01-15 12:53:40.396000+01:00
710,16.7,2022-01-15 13:10:11.628000+01:00
711,16.65,2022-01-15 13:24:34.939000+01:00
712,16.7,2022-01-15 13:41:06.384000+01:00
713,16.75,2022-01-15 13:55:29.875000+01:00
714,16.6,2022-01-15 14:12:01.511000+01:00
715,16.55,2022-01-15 14:26:25.396000+01:00
716,16.4,2022-01-15 14:42:57.942000+01:00
717,16.35,2022-01-15 14:57:22.215000+01:00
718,16.4,2022-01-15 15:13:54.506000+01:00
719,16.45,2022-01-15 15:28:19.627000+01:00
720,16.35,2022-01-15 15:44:52.666000+01:00
721,16.25,2022-01-15 15:59:17.159000+01:00
722,16.25,2022-01-15 16:15:49.975000+01:00
723,16.2,2022-01-15 16:30:14.694000+01:00
724,16.3,2022-01-15 16:46:47.239000+01:00
725,16.35,2022-01-15 17:01:11.346000+01:00
726,16.6,2022-01-15 17:17:42.959000+01:00
727,16.6,2022-01-15 17:32:06.356000+01:00
728,16.75,2022-01-15 17:48:37.456000+01:00
729,16.8,2022-01-15 18:03:00.408000+01:00
730,16.9,2022-01-15 18:19:30.722000+01:00
731,17.05,2022-01-15 18:33:53.074000+01:00
732,17.1,2022-01-15 18:50:22.672000+01:00
733,17.2,2022-01-15 19:06:52.205000+01:00
734,17.6,2022-01-15 19:21:13.225000+01:00
735,17.85,2022-01-15 19:37:40.474000+01:00
736,17.75,2022-01-15 19:52:00.269000+01:00
737,17.75,2022-01-15 20:08:27.536000+01:00
738,17.7,2022-01-15 20:22:47.379000+01:00
739,17.7,2022-01-15 20:39:14.608000+01:00
740,17.7,2022-01-15 20:55:42.431000+01:00
741,17.65,2022-01-15 21:10:02.776000+01:00
742,17.7,2022-01-15 21:26:30.352000+01:00
743,17.75,2022-01-15 21:40:50.203000+01:00
744,17.8,2022-01-15 21:57:17.451000+01:00
745,17.8,2022-01-15 22:11:37.213000+01:00
746,17.9,2022-01-15 22:28:04.357000+01:00
747,17.9,2022-01-15 22:42:23.817000+01:00
748,17.9,2022-01-15 22:58:50.424000+01:00
749,18.0,2022-01-15 23:15:17.202000+01:00
750,17.9,2022-01-15 23:31:44.028000+01:00
751,18.0,2022-01-15 23:48:10.936000+01:00
752,18.0,2022-01-16 00:02:30.197000+01:00
753,18.05,2022-01-16 00:18:56.710000+01:00
754,18.05,2022-01-16 00:33:15.904000+01:00
755,18.05,2022-01-16 00:49:42.618000+01:00
756,18.05,2022-01-16 01:04:02.180000+01:00
757,18.0,2022-01-16 01:20:28.817000+01:00
758,17.95,2022-01-16 01:36:55.656000+01:00
759,17.95,2022-01-16 01:53:22.557000+01:00
760,17.95,2022-01-16 02:07:42.014000+01:00
761,17.95,2022-01-16 02:24:08.723000+01:00
762,17.95,2022-01-16 02:40:35.777000+01:00
763,17.9,2022-01-16 02:54:55.296000+01:00
764,17.85,2022-01-16 03:11:22.373000+01:00
765,17.85,2022-01-16 03:25:42.118000+01:00
766,17.8,2022-01-16 03:42:09.328000+01:00
767,17.8,2022-01-16 03:56:29.085000+01:00
768,17.8,2022-01-16 04:12:56.321000+01:00
769,17.75,2022-01-16 04:29:23.606000+01:00
770,17.7,2022-01-16 04:45:50.903000+01:00
771,17.8,2022-01-16 05:02:18.256000+01:00
772,17.75,2022-01-16 05:18:45.864000+01:00
773,17.75,2022-01-16 05:33:05.614000+01:00
774,17.75,2022-01-16 05:49:32.678000+01:00
775,17.75,2022-01-16 06:03:52.454000+01:00
776,17.7,2022-01-16 06:20:19.664000+01:00
777,17.75,2022-01-16 06:36:47.327000+01:00
778,18.1,2022-01-16 06:53:14.460000+01:00
779,18.0,2022-01-16 07:09:41.281000+01:00
780,17.9,2022-01-16 07:26:08.507000+01:00
781,17.75,2022-01-16 07:40:28.426000+01:00
782,17.7,2022-01-16 07:56:55.822000+01:00
783,17.65,2022-01-16 08:11:16.038000+01:00
784,17.6,2022-01-16 08:27:43.694000+01:00
785,17.5,2022-01-16 08:44:12.025000+01:00
786,17.45,2022-01-16 08:58:32.965000+01:00
787,17.4,2022-01-16 09:15:01.227000+01:00
788,17.35,2022-01-16 09:29:22.192000+01:00
789,17.35,2022-01-16 09:45:52.915000+01:00
790,17.3,2022-01-16 10:00:11.874000+01:00
791,17.2,2022-01-16 10:16:40.755000+01:00
792,17.2,2022-01-16 10:31:02.085000+01:00
793,17.15,2022-01-16 10:47:31.463000+01:00
794,17.15,2022-01-16 11:01:53.261000+01:00
795,17.15,2022-01-16 11:18:22.776000+01:00
796,17.1,2022-01-16 11:32:44.619000+01:00
797,16.95,2022-01-16 11:49:14.385000+01:00
798,16.9,2022-01-16 12:03:36.754000+01:00
799,16.9,2022-01-16 12:20:07.092000+01:00
800,16.85,2022-01-16 12:34:29.513000+01:00
801,16.85,2022-01-16 12:51:00.666000+01:00
802,16.85,2022-01-16 13:05:23.843000+01:00
803,16.8,2022-01-16 13:21:54.260000+01:00
804,16.9,2022-01-16 13:36:17.062000+01:00
805,17.1,2022-01-16 13:52:47.440000+01:00
806,17.15,2022-01-16 14:07:09.512000+01:00
807,17.3,2022-01-16 14:23:39.206000+01:00
808,17.3,2022-01-16 14:38:01+01:00
809,17.55,2022-01-16 14:54:29.262000+01:00
810,17.75,2022-01-16 15:10:56.986000+01:00
811,17.7,2022-01-16 15:25:17.033000+01:00
812,17.75,2022-01-16 15:41:44.446000+01:00
813,17.7,2022-01-16 15:56:04.637000+01:00
814,17.8,2022-01-16 16:12:32.031000+01:00
815,17.8,2022-01-16 16:28:59.288000+01:00
816,17.9,2022-01-16 16:45:26.478000+01:00
817,17.9,2022-01-16 16:59:46.010000+01:00
818,17.95,2022-01-16 17:16:13.394000+01:00
819,18.05,2022-01-16 17:30:31.928000+01:00
820,18.1,2022-01-16 17:47:01.243000+01:00
821,18.15,2022-01-16 18:03:24.484000+01:00
822,18.2,2022-01-16 18:19:50.515000+01:00
823,18.25,2022-01-16 18:36:16.424000+01:00
824,18.25,2022-01-16 18:50:34.929000+01:00
825,18.3,2022-01-16 19:07:00.479000+01:00
826,18.4,2022-01-16 19:23:27.561000+01:00
827,18.6,2022-01-16 19:39:50.633000+01:00
828,18.6,2022-01-16 19:54:08.217000+01:00
829,18.5,2022-01-16 20:10:33.944000+01:00
830,18.4,2022-01-16 20:24:51.196000+01:00
831,18.3,2022-01-16 20:41:16.274000+01:00
832,18.2,2022-01-16 20:55:35.208000+01:00
833,18.15,2022-01-16 21:12:00.100000+01:00
834,18.1,2022-01-16 21:28:26.121000+01:00
835,18.15,2022-01-16 21:44:52.436000+01:00
836,18.2,2022-01-16 21:59:11.268000+01:00
837,18.3,2022-01-16 22:15:37.024000+01:00
838,18.3,2022-01-16 22:32:02.636000+01:00
839,18.35,2022-01-16 22:48:28.058000+01:00
840,18.35,2022-01-16 23:04:53.839000+01:00
841,18.55,2022-01-16 23:19:12.187000+01:00
842,18.6,2022-01-16 23:35:37.398000+01:00
843,18.65,2022-01-16 23:52:01.668000+01:00
844,18.7,2022-01-17 00:08:26.156000+01:00
845,18.7,2022-01-17 00:24:50.702000+01:00
846,18.7,2022-01-17 00:41:15.557000+01:00
847,18.8,2022-01-17 00:55:33.027000+01:00
848,18.75,2022-01-17 01:11:57.228000+01:00
849,18.75,2022-01-17 01:28:21.566000+01:00
850,18.75,2022-01-17 01:44:45.853000+01:00
851,18.7,2022-01-17 02:01:10.476000+01:00
852,18.65,2022-01-17 02:17:35.250000+01:00
853,18.7,2022-01-17 02:31:52.978000+01:00
854,18.65,2022-01-17 02:48:17.367000+01:00
855,18.65,2022-01-17 03:04:41.979000+01:00
856,18.65,2022-01-17 03:21:06.566000+01:00
857,18.65,2022-01-17 03:37:31.307000+01:00
858,18.7,2022-01-17 03:51:48.874000+01:00
859,18.6,2022-01-17 04:08:13.531000+01:00
860,18.6,2022-01-17 04:22:31.245000+01:00
861,18.55,2022-01-17 04:38:55.958000+01:00
862,18.5,2022-01-17 04:55:21.089000+01:00
863,18.55,2022-01-17 05:11:46.152000+01:00
864,18.55,2022-01-17 05:28:11.024000+01:00
865,18.55,2022-01-17 05:44:36.022000+01:00
866,18.55,2022-01-17 05:58:53.686000+01:00
867,18.55,2022-01-17 06:15:18.734000+01:00
868,18.45,2022-01-17 06:31:43.822000+01:00
869,18.6,2022-01-17 06:48:08.903000+01:00
870,18.65,2022-01-17 07:04:33.324000+01:00
871,18.6,2022-01-17 07:20:58.297000+01:00
872,18.4,2022-01-17 07:35:16.901000+01:00
873,18.3,2022-01-17 07:51:42.297000+01:00
874,18.15,2022-01-17 08:08:08.437000+01:00
875,18.1,2022-01-17 08:24:35.059000+01:00
876,17.9,2022-01-17 08:41:02.233000+01:00
877,17.9,2022-01-17 08:55:22.041000+01:00
878,17.8,2022-01-17 09:11:49.299000+01:00
879,17.85,2022-01-17 09:26:09.401000+01:00
880,17.85,2022-01-17 09:42:37.136000+01:00
881,17.8,2022-01-17 09:56:57.950000+01:00
882,17.85,2022-01-17 10:13:25.745000+01:00
883,17.8,2022-01-17 10:29:53.526000+01:00
884,17.85,2022-01-17 10:46:21.469000+01:00
885,17.8,2022-01-17 11:00:41.605000+01:00
886,17.8,2022-01-17 11:17:09.023000+01:00
887,17.9,2022-01-17 11:33:36.380000+01:00
888,17.95,2022-01-17 11:50:03.735000+01:00
889,18.0,2022-01-17 12:06:30.971000+01:00
890,18.1,2022-01-17 12:22:57.884000+01:00
891,18.25,2022-01-17 12:39:24.488000+01:00
892,18.35,2022-01-17 12:55:50.662000+01:00
893,18.5,2022-01-17 13:10:09.069000+01:00
894,18.6,2022-01-17 13:26:33.932000+01:00
895,18.65,2022-01-17 13:42:58.699000+01:00
896,18.8,2022-01-17 13:59:23.277000+01:00
897,18.8,2022-01-17 14:15:47.704000+01:00
898,18.8,2022-01-17 14:32:11.919000+01:00
899,18.9,2022-01-17 14:48:36.176000+01:00
900,18.75,2022-01-17 15:02:53.288000+01:00
901,18.7,2022-01-17 15:19:17.402000+01:00
902,18.7,2022-01-17 15:35:41.934000+01:00
903,18.7,2022-01-17 15:52:06.449000+01:00
904,18.65,2022-01-17 16:08:31.206000+01:00
905,18.75,2022-01-17 16:22:49.918000+01:00
906,18.65,2022-01-17 16:39:13.722000+01:00
907,18.65,2022-01-17 16:55:38.619000+01:00
908,18.75,2022-01-17 17:12:03.514000+01:00
909,18.7,2022-01-17 17:26:21.127000+01:00
910,18.55,2022-01-17 17:42:45.986000+01:00
911,18.4,2022-01-17 17:59:11.616000+01:00
912,18.4,2022-01-17 18:15:37.834000+01:00
913,18.55,2022-01-17 18:32:03.554000+01:00
914,18.6,2022-01-17 18:48:28.966000+01:00
915,18.75,2022-01-17 19:02:46.758000+01:00
916,18.7,2022-01-17 19:19:11.217000+01:00
917,18.85,2022-01-17 19:35:35.618000+01:00
918,18.9,2022-01-17 19:51:59.826000+01:00
919,18.9,2022-01-17 20:08:24.143000+01:00
920,18.9,2022-01-17 20:24:48.436000+01:00
921,18.85,2022-01-17 20:41:12.615000+01:00
922,18.8,2022-01-17 20:57:36.843000+01:00
923,18.7,2022-01-17 21:14:01.001000+01:00
924,18.7,2022-01-17 21:30:25.473000+01:00
925,18.65,2022-01-17 21:46:50.163000+01:00
926,18.6,2022-01-17 22:01:07.952000+01:00
927,18.6,2022-01-17 22:17:32.728000+01:00
928,18.6,2022-01-17 22:33:57.793000+01:00
929,18.55,2022-01-17 22:50:22.881000+01:00
930,18.5,2022-01-17 23:06:48.192000+01:00
931,18.45,2022-01-17 23:23:13.697000+01:00
932,18.45,2022-01-17 23:37:31.856000+01:00
933,18.4,2022-01-17 23:53:57.562000+01:00
934,18.45,2022-01-18 00:10:23.087000+01:00
935,18.4,2022-01-18 00:26:48.492000+01:00
936,18.4,2022-01-18 00:43:14.026000+01:00
937,18.4,2022-01-18 00:59:39.613000+01:00
938,18.4,2022-01-18 01:16:05.168000+01:00
939,18.4,2022-01-18 01:32:30.889000+01:00
940,18.4,2022-01-18 01:46:49.145000+01:00
941,18.3,2022-01-18 02:03:14.547000+01:00
942,18.35,2022-01-18 02:19:40.264000+01:00
943,18.3,2022-01-18 02:36:06.260000+01:00
944,18.3,2022-01-18 02:50:24.985000+01:00
945,18.25,2022-01-18 03:06:50.650000+01:00
946,18.2,2022-01-18 03:23:16.675000+01:00
947,18.25,2022-01-18 03:39:42.881000+01:00
948,18.25,2022-01-18 03:56:09.135000+01:00
949,18.25,2022-01-18 04:10:27.924000+01:00
950,18.25,2022-01-18 04:26:53.758000+01:00
951,18.25,2022-01-18 04:43:19.963000+01:00
952,18.25,2022-01-18 04:59:46.159000+01:00
953,18.2,2022-01-18 05:16:12.241000+01:00
954,18.2,2022-01-18 05:32:38.338000+01:00
955,18.25,2022-01-18 05:49:04.555000+01:00
956,18.3,2022-01-18 06:03:23.241000+01:00
957,18.3,2022-01-18 06:19:48.884000+01:00
958,18.3,2022-01-18 06:34:07.353000+01:00
959,18.4,2022-01-18 06:50:32.898000+01:00
960,18.4,2022-01-18 07:06:58.415000+01:00
961,18.25,2022-01-18 07:23:24.300000+01:00
962,18.2,2022-01-18 07:37:43.161000+01:00
963,18.2,2022-01-18 07:54:09.442000+01:00
964,18.2,2022-01-18 08:08:28.495000+01:00
965,18.2,2022-01-18 08:24:54.745000+01:00
966,18.3,2022-01-18 08:41:20.968000+01:00
967,18.35,2022-01-18 08:57:46.997000+01:00
968,18.4,2022-01-18 09:12:05.604000+01:00
969,18.7,2022-01-18 09:28:30.056000+01:00
970,18.85,2022-01-18 09:44:54.199000+01:00
971,19.0,2022-01-18 10:01:17.825000+01:00
972,19.1,2022-01-18 10:17:41.050000+01:00
973,19.25,2022-01-18 10:34:04.082000+01:00
974,19.2,2022-01-18 10:50:27.055000+01:00
975,19.2,2022-01-18 11:06:49.903000+01:00
976,19.2,2022-01-18 11:23:12.799000+01:00
977,19.15,2022-01-18 11:39:35.817000+01:00
978,19.15,2022-01-18 11:53:51.966000+01:00
979,19.15,2022-01-18 12:10:14.906000+01:00
980,19.15,2022-01-18 12:26:38.056000+01:00
981,19.1,2022-01-18 12:43:01.219000+01:00
982,19.05,2022-01-18 12:59:24.691000+01:00
983,19.1,2022-01-18 13:15:48.230000+01:00
984,19.05,2022-01-18 13:32:11.664000+01:00
985,19.0,2022-01-18 13:48:35.095000+01:00
986,19.05,2022-01-18 14:04:58.529000+01:00
987,19.1,2022-01-18 14:21:21.583000+01:00
988,19.15,2022-01-18 14:37:44.495000+01:00
989,19.15,2022-01-18 14:54:07.428000+01:00
990,19.2,2022-01-18 15:08:23.312000+01:00
991,19.2,2022-01-18 15:24:45.867000+01:00
992,19.2,2022-01-18 15:41:08.552000+01:00
993,19.3,2022-01-18 15:57:31.290000+01:00
994,19.35,2022-01-18 16:13:53.721000+01:00
995,19.35,2022-01-18 16:30:16.055000+01:00
996,19.3,2022-01-18 16:46:38.357000+01:00
997,19.35,2022-01-18 17:03:00.860000+01:00
998,19.3,2022-01-18 17:19:23.584000+01:00
999,19.3,2022-01-18 17:35:46.203000+01:00
1000,19.25,2022-01-18 17:52:08.803000+01:00
1001,19.25,2022-01-18 18:08:31.350000+01:00
1002,19.25,2022-01-18 18:24:53.814000+01:00
1003,19.3,2022-01-18 18:41:16.240000+01:00
1004,19.35,2022-01-18 18:57:39.014000+01:00
1005,19.3,2022-01-18 19:14:01.171000+01:00
1006,19.3,2022-01-18 19:30:23.418000+01:00
1007,19.45,2022-01-18 19:46:45.170000+01:00
1008,19.8,2022-01-18 20:03:05.283000+01:00
1009,19.65,2022-01-18 20:19:26.353000+01:00
1010,19.55,2022-01-18 20:35:47.752000+01:00
1011,19.55,2022-01-18 20:52:09.260000+01:00
1012,19.5,2022-01-18 21:08:30.866000+01:00
1013,19.55,2022-01-18 21:24:52.463000+01:00
1014,19.6,2022-01-18 21:41:13.761000+01:00
1015,19.45,2022-01-18 21:57:35.377000+01:00
1016,19.4,2022-01-18 22:13:57.228000+01:00
1017,19.35,2022-01-18 22:30:19.279000+01:00
1018,19.3,2022-01-18 22:46:41.529000+01:00
1019,19.25,2022-01-18 23:03:03.820000+01:00
1020,19.2,2022-01-18 23:19:26.330000+01:00
1021,19.15,2022-01-18 23:35:49.024000+01:00
1022,19.2,2022-01-18 23:52:12.085000+01:00
1023,19.15,2022-01-19 00:08:35.206000+01:00
1024,19.05,2022-01-19 00:24:58.519000+01:00
1025,19.05,2022-01-19 00:41:22.146000+01:00
1026,19.0,2022-01-19 00:57:45.561000+01:00
1027,18.95,2022-01-19 01:14:08.977000+01:00
1028,18.95,2022-01-19 01:30:32.572000+01:00
1029,18.9,2022-01-19 01:46:56.203000+01:00
1030,19.0,2022-01-19 02:03:19.899000+01:00
1031,18.95,2022-01-19 02:19:43.714000+01:00
1032,19.0,2022-01-19 02:36:07.462000+01:00
1033,18.95,2022-01-19 02:52:31.055000+01:00
1034,19.0,2022-01-19 03:08:54.679000+01:00
1035,19.05,2022-01-19 03:25:18.218000+01:00
1036,19.05,2022-01-19 03:41:41.497000+01:00
1037,19.0,2022-01-19 03:58:04.960000+01:00
1038,19.1,2022-01-19 04:14:28.456000+01:00
1039,19.05,2022-01-19 04:30:51.851000+01:00
1040,19.0,2022-01-19 04:47:15.452000+01:00
1041,19.0,2022-01-19 05:03:38.987000+01:00
1042,19.0,2022-01-19 05:20:02.581000+01:00
1043,19.0,2022-01-19 05:36:26.352000+01:00
1044,18.95,2022-01-19 05:52:50.168000+01:00
1045,18.95,2022-01-19 06:09:14.155000+01:00
1046,18.85,2022-01-19 06:25:38.388000+01:00
1047,18.9,2022-01-19 06:42:02.715000+01:00
1048,18.95,2022-01-19 06:58:26.791000+01:00
1049,18.9,2022-01-19 07:14:50.808000+01:00
1050,18.95,2022-01-19 07:31:14.852000+01:00
1051,18.9,2022-01-19 07:47:38.735000+01:00
1052,18.75,2022-01-19 08:04:02.853000+01:00
1053,18.7,2022-01-19 08:20:27.183000+01:00
1054,18.65,2022-01-19 08:36:51.756000+01:00
1055,18.6,2022-01-19 08:53:16.726000+01:00
1056,18.6,2022-01-19 09:09:42.023000+01:00
1057,18.5,2022-01-19 09:26:07.652000+01:00
1058,18.4,2022-01-19 09:42:33.362000+01:00
1059,18.45,2022-01-19 09:58:59.019000+01:00
